Marca;Modelo;Tipo;Version;Anio;Precio
Alfa Romeo;Tonale;Auto;5P 1,5 T 7AT MHEV SPRINT;2024;46589
Alfa Romeo;Tonale;Auto;5P 1,5 T 7AT MHEV VELOCE;2025;56398
Alfa Romeo;Tonale;Auto;5P 1,5 T 7AT MHEV VELOCE;2024;51271
Alfa Romeo;Tonale;Auto;5P 1,3 T 6AT PHEV 4Q TRIBUTO ITALIANO;2025;72157
Alfa Romeo;Tonale;Auto;5P 1,3 T 6AT PHEV 4Q TRIBUTO ITALIANO;2024;65598
Audi;A1;Auto;3P 1,2 TFSI ATTRACTION;2015;15713
Audi;A1;Auto;3P 1,2 TFSI ATTRACTION;2014;14621
Audi;A1;Auto;3P 1,4 TFSI AMBITION;2018;22527
Audi;A1;Auto;3P 1,4 TFSI AMBITION;2017;20483
Audi;A1;Auto;3P 1,4 TFSI AMBITION;2016;18192
Audi;A1;Auto;3P 1,4 TFSI AMBITION;2015;17210
Audi;A1;Auto;3P 1,4 TFSI AMBITION;2014;16138
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2021;32926
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2020;30513
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2019;26668
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2018;23351
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2017;21232
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2016;18920
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2015;17958
Audi;A1;Auto;3P 1,4 TFSI AMBITION S-TRONIC;2014;16929
Audi;A1;Auto;3P 1,4 TFSI S LINE S-TRONIC;2016;22316
Audi;A1;Auto;3P 1,4 TFSI S LINE S-TRONIC;2015;20951
Audi;A1;Auto;3P 1,4 TFSI S LINE S-TRONIC;2014;20007
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION;2018;23351
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION;2017;21232
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION;2016;18920
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION;2015;17958
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION;2014;16929
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2021;34088
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2020;31590
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2019;27609
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2018;24175
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2017;21981
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2016;19648
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2015;18706
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK AMBITION S-TRONIC;2014;17699
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK S LINE S-TRONIC;2016;23529
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK S LINE S-TRONIC;2015;22784
Audi;A1;Auto;5P 1,4 TFSI SPORTBACK S LINE S-TRONIC;2014;21816
Audi;A1;Auto;5P 1,0 TFSI SPORTBACK 30 116CV;2025;46317
Audi;A1;Auto;5P 1,0 TFSI SPORTBACK 30 116CV;2024;42886
Audi;A1;Auto;5P 1,0 TFSI SPORTBACK 30 116CV;2023;40742
Audi;A1;Auto;5P 1,0 TFSI SPORTBACK 30 116CV;2022;37724
Audi;A1;Auto;5P 1,0 TFSI SPORTBACK 30 116CV;2021;35928
Audi;A1;Auto;5P 1,0 TFSI SPORTBACK 30 116CV;2020;33595
Audi;A1;Auto;5P 1,5 TFSI SPORTBACK 35 150CV;2024;47176
Audi;A1;Auto;5P 1,5 TFSI SPORTBACK 35 150CV;2023;44817
Audi;A1;Auto;5P 1,5 TFSI SPORTBACK 35 150CV;2022;41497
Audi;A1;Auto;5P 1,5 TFSI SPORTBACK 35 150CV;2021;39521
Audi;A1;Auto;5P 1,5 TFSI SPORTBACK 35 150CV;2020;36955
Audi;A1;Auto;5P 2,0 TFSI SPORTBACK 40 200CV S LINE;2024;55812
Audi;A3;Auto;3P 1,4 TFSI 2013;2017;20186
Audi;A3;Auto;3P 1,4 TFSI 2013;2016;18156
Audi;A3;Auto;3P 1,4 TFSI 2013;2015;17419
Audi;A3;Auto;3P 1,4 TFSI 2013;2014;16720
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2013;2017;22841
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2013;2016;20544
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2013;2015;19710
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2013;2014;18919
Audi;A3;Auto;3P 1,4 TFSI 2017;2018;34519
Audi;A3;Auto;3P 1,4 TFSI 2017;2017;29184
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2017;2020;45510
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2017;2019;42009
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2017;2018;35368
Audi;A3;Auto;3P 1,4 TFSI S-TRONIC 2017;2017;29902
Audi;A3;Auto;3P 1,8 TFSI 2013;2017;24879
Audi;A3;Auto;3P 1,8 TFSI 2013;2016;22377
Audi;A3;Auto;3P 1,8 TFSI 2013;2015;21469
Audi;A3;Auto;3P 1,8 TFSI 2013;2014;20607
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC 2013;2017;26078
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC 2013;2016;23456
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC 2013;2015;22503
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC 2013;2014;21600
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC QUATTRO;2017;28276
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC QUATTRO;2016;25433
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC QUATTRO;2015;24401
Audi;A3;Auto;3P 1,8 TFSI S-TRONIC QUATTRO;2014;23421
Audi;A3;Auto;3P 2,0 TFSI S-TRONIC 2017;2020;51159
Audi;A3;Auto;3P 2,0 TFSI S-TRONIC 2017;2019;45329
Audi;A3;Auto;3P 2,0 TFSI S-TRONIC 2017;2018;39758
Audi;A3;Auto;3P 2,0 TFSI S-TRONIC 2017;2017;33614
Audi;A3;Auto;3P 2,0 TDi S-TRONIC 2013;2015;24545
Audi;A3;Auto;3P 2,0 TDi S-TRONIC 2013;2014;22752
Audi;A3;Auto;4P 1,4 TFSI;2017;23143
Audi;A3;Auto;4P 1,4 TFSI;2016;20816
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC;2017;24429
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC;2016;21972
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC;2015;21081
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC;2014;20234
Audi;A3;Auto;4P 1,4 TFSI 2017;2020;34938
Audi;A3;Auto;4P 1,4 TFSI 2017;2019;32250
Audi;A3;Auto;4P 1,4 TFSI 2017;2018;29124
Audi;A3;Auto;4P 1,4 TFSI 2017;2017;26466
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC 2017;2020;37018
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC 2017;2019;34170
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC 2017;2018;30858
Audi;A3;Auto;4P 1,4 TFSI S-TRONIC 2017;2017;28042
Audi;A3;Auto;4P 1,4 TFSI 35 150CV;2025;53709
Audi;A3;Auto;4P 1,4 TFSI 35 150CV;2024;51151
Audi;A3;Auto;4P 1,4 TFSI 35 150CV;2023;48593
Audi;A3;Auto;4P 1,4 TFSI 35 150CV;2022;46279
Audi;A3;Auto;4P 1,4 TFSI 35 150CV;2021;42851
Audi;A3;Auto;4P 1,4 TFSI 35 150CV;2020;40446
Audi;A3;Auto;4P 1,4 TFSI 35 150CV 2025;2025;54793
Audi;A3;Auto;4P 1,4 TFSI 35 150CV ADVANCED;2025;66659
Audi;A3;Auto;4P 1,8 TFSI;2017;26422
Audi;A3;Auto;4P 1,8 TFSI;2016;23765
Audi;A3;Auto;4P 1,8 TFSI;2015;22800
Audi;A3;Auto;4P 1,8 TFSI S-TRONIC;2017;27604
Audi;A3;Auto;4P 1,8 TFSI S-TRONIC;2016;24829
Audi;A3;Auto;4P 1,8 TFSI S-TRONIC;2015;23821
Audi;A3;Auto;4P 1,8 TFSI S-TRONIC QUATTRO;2017;29742
Audi;A3;Auto;4P 1,8 TFSI S-TRONIC QUATTRO;2016;26751
Audi;A3;Auto;4P 1,8 TFSI S-TRONIC QUATTRO;2015;25666
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC 2017;2020;40835
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC 2017;2019;37694
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC 2017;2018;34040
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC 2017;2017;30933
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC LINE STYLE 2018;2020;38512
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC LINE STYLE 2018;2019;35549
Audi;A3;Auto;4P 2,0 TFSI S-TRONIC LINE STYLE 2018;2018;32103
Audi;A3;Auto;4P 2,0 TFSI 40 190CV S LINE;2022;50054
Audi;A3;Auto;4P 2,0 TFSI 40 190CV S LINE;2021;46346
Audi;A3;Auto;4P 2,0 TFSI 40 190CV S LINE;2020;43745
Audi;A3;Auto;4P 2,0 TFSI 40 190CV ADVANCE  S-TRONIC;2024;56903
Audi;A3;Auto;4P 2,0 TFSI 40 190CV ADVANCE  S-TRONIC;2023;54058
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2013;2017;21086
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2013;2016;18966
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2013;2015;18196
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2013;2014;17465
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2013;2017;24062
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2013;2016;21643
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2013;2015;20764
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2013;2014;19931
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2017;2020;34355
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2017;2019;31712
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2017;2018;28638
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 2017;2017;26024
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2017;2020;36602
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2017;2019;33786
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2017;2018;30511
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK S-TRONIC 2017;2017;27726
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV;2022;43596
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV;2021;40367
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV;2020;38102
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV 8TRIP;2025;52040
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV 8TRIP;2024;49562
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV 8TRIP;2023;47084
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV 8TRIP 2025;2025;54151
Audi;A3;Auto;5P 1,4 TFSI SPORTBACK 35 150CV 8TRIP ADVANCED;2025;66017
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK 180CV;2017;24734
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK 180CV;2016;23418
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK 180CV;2015;22467
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK 180CV;2014;21565
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC 180CV;2017;25818
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC 180CV;2016;24444
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC 180CV;2015;23452
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC 180CV;2014;22510
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC QUATTRO 180CV;2017;27965
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC QUATTRO 180CV;2016;26477
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC QUATTRO 180CV;2015;25402
Audi;A3;Auto;5P 1,8 TFSI SPORTBACK S-TRONIC QUATTRO 180CV;2014;24382
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK;2015;19659
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK;2014;18223
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC;2015;21533
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC;2014;19960
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC 2017;2020;41177
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC 2017;2019;38009
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC 2017;2018;34325
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC 2017;2017;31192
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC LINE STYLE 2018;2020;39942
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC LINE STYLE 2018;2019;36870
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK S-TRONIC LINE STYLE 2018;2018;33296
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK 40 190CV S LINE;2025;63888
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK 40 190CV S LINE;2024;60917
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK 40 190CV S LINE;2023;57872
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK 40 190CV S LINE;2022;55116
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK 40 190CV S LINE;2021;51033
Audi;A3;Auto;5P 2,0 TFSI SPORTBACK 40 190CV S LINE;2020;48169
Audi;A3;Auto;5P 2,0 TDi SPORTBACK S-TRONIC;2015;28233
Audi;A3;Auto;5P 2,0 TDi SPORTBACK S-TRONIC;2014;26171
Audi;A3;Auto;CABRIO 1,8 TFSI;2015;28786
Audi;A3;Auto;CABRIO 1,8 TFSI;2014;26683
Audi;A3;Auto;CABRIO 1,8 TFSI S-TRONIC;2015;29811
Audi;A3;Auto;CABRIO 1,8 TFSI S-TRONIC;2014;27633
Audi;A4;Auto;4P 1,8 TFSI ATTRACTION 2012;2015;19378
Audi;A4;Auto;4P 1,8 TFSI ATTRACTION 2012;2014;18588
Audi;A4;Auto;4P 1,8 TFSI ATTRACTION MULTI 2012;2015;20889
Audi;A4;Auto;4P 1,8 TFSI ATTRACTION MULTI 2012;2014;20037
Audi;A4;Auto;4P 1,8 TFSI PLUS AMBITION 2012;2015;21536
Audi;A4;Auto;4P 1,8 TFSI PLUS AMBITION 2012;2014;20658
Audi;A4;Auto;4P 1,8 TFSI PLUS AMBITION MULTI 2012;2015;23046
Audi;A4;Auto;4P 1,8 TFSI PLUS AMBITION MULTI 2012;2014;22107
Audi;A4;Auto;4P 2,0 TFSI ATTRACTION 2012;2015;20935
Audi;A4;Auto;4P 2,0 TFSI ATTRACTION 2012;2014;20082
Audi;A4;Auto;4P 2,0 TFSI ATTRACTION MULTI 2012;2015;22396
Audi;A4;Auto;4P 2,0 TFSI ATTRACTION MULTI 2012;2014;21483
Audi;A4;Auto;4P 2,0 TFSI PLUS AMBITION 2012;2015;22396
Audi;A4;Auto;4P 2,0 TFSI PLUS AMBITION 2012;2014;21483
Audi;A4;Auto;4P 2,0 TFSI PLUS AMBITION MULTI 2012;2015;23857
Audi;A4;Auto;4P 2,0 TFSI PLUS AMBITION MULTI 2012;2014;22885
Audi;A4;Auto;4P 2,0 TFSI QUATTRO ATTRACTION S-TRONIC 2012;2015;24065
Audi;A4;Auto;4P 2,0 TFSI QUATTRO ATTRACTION S-TRONIC 2012;2014;23085
Audi;A4;Auto;4P 2,0 TFSI QUATTRO PLUS AMBITION S-TRONIC 2012;2015;25526
Audi;A4;Auto;4P 2,0 TFSI QUATTRO PLUS AMBITION S-TRONIC 2012;2014;24486
Audi;A4;Auto;4P 2,0 TDi MULTI ATTRACTION 2012;2015;21915
Audi;A4;Auto;4P 2,0 TDi MULTI ATTRACTION 2012;2014;21023
Audi;A4;Auto;4P 2,0 TDi MULTI PLUS AMBITION 2012;2015;24003
Audi;A4;Auto;4P 2,0 TDi MULTI PLUS AMBITION 2012;2014;23025
Audi;A4;Auto;4P 2,0 TFSI 190CV 2016;2018;28234
Audi;A4;Auto;4P 2,0 TFSI 190CV 2016;2017;27594
Audi;A4;Auto;4P 2,0 TFSI 190CV 2016;2016;26974
Audi;A4;Auto;4P 2,0 TFSI 190CV S-TRONIC FRONT 2016;2020;35215
Audi;A4;Auto;4P 2,0 TFSI 190CV S-TRONIC FRONT 2016;2019;32460
Audi;A4;Auto;4P 2,0 TFSI 190CV S-TRONIC FRONT 2016;2018;28305
Audi;A4;Auto;4P 2,0 TFSI 190CV S-TRONIC FRONT 2016;2017;27663
Audi;A4;Auto;4P 2,0 TFSI 190CV S-TRONIC FRONT 2016;2016;27041
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC FRONT 2018;2020;45516
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC FRONT 2018;2019;41955
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC FRONT 2018;2018;36584
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC QUATTRO 2016;2020;53333
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC QUATTRO 2016;2019;49160
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC QUATTRO 2016;2018;42867
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC QUATTRO 2016;2017;41895
Audi;A4;Auto;4P 2,0 TFSI 252CV S-TRONIC QUATTRO 2016;2016;40953
Audi;A4;Auto;4P 2,0 TFSI 190CV 40;2024;52280
Audi;A4;Auto;4P 2,0 TFSI 190CV 40;2023;49791
Audi;A4;Auto;4P 2,0 TFSI 190CV 40;2022;46102
Audi;A4;Auto;4P 2,0 TFSI 190CV 40;2021;43907
Audi;A4;Auto;4P 2,0 TFSI 190CV 40;2020;41816
Audi;A4;Auto;4P 2,0 TFSI 40 ADVANCED;2024;65012
Audi;A4;Auto;4P 2,0 TFSI 40 ADVANCED;2023;61916
Audi;A4;Auto;4P 2,0 TFSI 40 ADVANCED;2022;57329
Audi;A4;Auto;4P 2,0 TFSI 40 ADVANCED;2021;54599
Audi;A4;Auto;4P 2,0 TFSI 40 ADVANCED;2020;52000
Audi;A4;Auto;4P 2,0 TFSI 45 S-TRONIC QUATTRO ADVANCE MH;2025;71077
Audi;A4;Auto;4P 2,0 TFSI 45 S-TRONIC QUATTRO ADVANCE MH;2024;67693
Audi;A4;Auto;4P 2,0 TFSI 45 S-TRONIC QUATTRO ADVANCE MH;2023;64048
Audi;A4;Auto;4P 3,0 TFSI S-TRONIC QUATTRO;2015;27534
Audi;A4;Auto;4P 3,0 TFSI S-TRONIC QUATTRO;2014;26412
Audi;A4;Auto;4P 3,0 TDi QUATTRO S-TRONIC;2015;29407
Audi;A4;Auto;4P 3,0 TDi QUATTRO S-TRONIC;2014;28209
Audi;A4;Auto;4P 3,2 QUATTRO TIPT;2014;25037
Audi;A5;Auto;SPORTBACK 2,0 TFSI;2015;28625
Audi;A5;Auto;SPORTBACK 2,0 TFSI;2014;26533
Audi;A5;Auto;SPORTBACK 2,0 TFSI MULTI;2015;30539
Audi;A5;Auto;SPORTBACK 2,0 TFSI MULTI;2014;28308
Audi;A5;Auto;SPORTBACK 2,0 TFSI S-TRONIC;2020;49193
Audi;A5;Auto;SPORTBACK 2,0 TFSI S-TRONIC;2019;44959
Audi;A5;Auto;SPORTBACK 2,0 TFSI S-TRONIC;2018;42619
Audi;A5;Auto;SPORTBACK 2,0 TFSI S-TRONIC;2017;40126
Audi;A5;Auto;SPORTBACK 2,0 TFSI 190CV 40 FRONT;2020;51723
Audi;A5;Auto;SPORTBACK 2,0 TFSI 40 S-TRONIC;2025;71521
Audi;A5;Auto;SPORTBACK 2,0 TFSI 40 S-TRONIC;2024;68116
Audi;A5;Auto;SPORTBACK 2,0 TFSI 40 S-TRONIC;2023;64872
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC;2017;39055
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC;2016;35113
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC;2015;31915
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC;2014;30634
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC 2017;2020;55232
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC 2017;2019;50685
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC 2017;2018;46881
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO S-TRONIC 2017;2017;43617
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO 252CV 45;2022;66600
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO 252CV 45;2021;61667
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO 252CV 45;2020;58206
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO 45 2023;2025;86333
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO 45 2023;2024;82222
Audi;A5;Auto;SPORTBACK 2,0 TFSI QUATTRO 45 2023;2023;76132
Audi;A5;Auto;SPORTBACK 3,0 TFSI QUATTRO S-TRONIC;2016;40414
Audi;A5;Auto;SPORTBACK 3,0 TFSI QUATTRO S-TRONIC;2015;36733
Audi;A5;Auto;SPORTBACK 3,0 TFSI QUATTRO S-TRONIC;2014;35258
Audi;A5;Auto;COUPE 2,0 TFSI;2015;29155
Audi;A5;Auto;COUPE 2,0 TFSI;2014;27025
Audi;A5;Auto;COUPE 2,0 TFSI MULTI;2015;31025
Audi;A5;Auto;COUPE 2,0 TFSI MULTI;2014;28759
Audi;A5;Auto;COUPE 2,0 TFSI S-TRONIC 2017;2020;49193
Audi;A5;Auto;COUPE 2,0 TFSI S-TRONIC 2017;2019;44959
Audi;A5;Auto;COUPE 2,0 TFSI S-TRONIC 2017;2018;42619
Audi;A5;Auto;COUPE 2,0 TFSI S-TRONIC 2017;2017;40126
Audi;A5;Auto;COUPE 2,0 TFSI 190CV 40 FRONT;2022;59182
Audi;A5;Auto;COUPE 2,0 TFSI 190CV 40 FRONT;2021;54799
Audi;A5;Auto;COUPE 2,0 TFSI 190CV 40 FRONT;2020;51723
Audi;A5;Auto;COUPE 2,0 TFSI 40;2025;73667
Audi;A5;Auto;COUPE 2,0 TFSI 40;2024;70159
Audi;A5;Auto;COUPE 2,0 TFSI 40;2023;66818
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC;2017;39330
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC;2016;35384
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC;2015;32161
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC;2014;30870
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC 2017;2020;61369
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC 2017;2019;56317
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC 2017;2018;52090
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO S-TRONIC 2017;2017;48464
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO 252CV 45;2022;74000
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO 252CV 45;2021;68518
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO 252CV 45;2020;64673
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO 45 2023;2025;88923
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO 45 2023;2024;84689
Audi;A5;Auto;COUPE 2,0 TFSI QUATTRO 45 2023;2023;78415
Audi;A5;Auto;COUPE 3,0 TFSI QUATTRO S-TRONIC;2016;40578
Audi;A5;Auto;COUPE 3,0 TFSI QUATTRO S-TRONIC;2015;36882
Audi;A5;Auto;COUPE 3,0 TFSI QUATTRO S-TRONIC;2014;35401
Audi;A5;Auto;CABRIO 3,0 TFSI QUATTRO S-TRONIC;2015;47306
Audi;A5;Auto;CABRIO 3,0 TFSI QUATTRO S-TRONIC;2014;43850
Audi;Coupe 3,2 Quattro;Auto;4P 2,0 TFSI S-TRONIC 190CV MILDHYBIRD ADVANCE;2025;85250
Audi;Coupe 3,2 Quattro;Auto;4P 2,0 TFSI S-TRONIC 272CV MILDHYBIRD S-LINE QUATTRO;2025;112375
Audi;A6;Auto;4P 2,8 FSI MULTI;2015;21295
Audi;A6;Auto;4P 2,8 FSI MULTI;2014;19739
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2020;68586
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2019;61705
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2018;51806
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2017;45376
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2016;39075
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2015;35234
Audi;A6;Auto;4P 3,0 TFSI QUATTRO S-TRONIC;2014;31328
Audi;A6;Auto;4P 3,0 TFSI QUATTRO 340CV 55;2025;116010
Audi;A6;Auto;4P 3,0 TFSI QUATTRO 340CV 55;2024;107417
Audi;A6;Auto;4P 3,0 TFSI QUATTRO 340CV 55;2023;102046
Audi;A6;Auto;4P 3,0 TFSI QUATTRO 340CV 55;2022;94487
Audi;A6;Auto;4P 3,0 TFSI QUATTRO 340CV 55;2021;89988
Audi;A6;Auto;4P 3,0 TFSI QUATTRO 340CV 55;2020;85703
Audi;A6;Auto;4P 3,0 TDi S-TRONIC QUATTRO;2015;36644
Audi;A6;Auto;4P 3,0 TDi S-TRONIC QUATTRO;2014;32752
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2020;66970
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2019;60252
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2018;53396
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2017;45919
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2016;42382
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2015;40944
Audi;A7;Auto;SPORTBACK 3.0 FSI V6 S-TRONIC QUATTRO;2014;39041
Audi;A7;Auto;SPORTBACK 3.0 FSI QUATTRO 340CV 55;2025;124529
